time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-1.1181041896111512,-0.40278357353032385,20.24324172579531,6.216652427634024,6.263038906148994,0.0,-0.6048806576543034,-0.6126787501646777,5.439023351190131,-0.055069324495974174,-0.03542059002491362,0.0,452.01143546344565,452.43427982150126,451.7786379797906,453.4650930494707
3.2400000000000024,-1.1540045443238967,-0.4408976463502436,20.572014392418673,6.213531614755222,6.2612880481238875,0.0,-0.5916155695544635,-0.658083232474787,5.519641365505169,-0.04651404155539338,-0.018961188253820496,0.0,458.84347532932424,460.148241136881,457.871143814871,458.549698148617
3.3000000000000025,-1.1890938836264273,-0.4817434657532423,20.904854436071005,6.210937482382176,6.260264895245042,0.0,-0.5779305758455899,-0.7036829228029896,5.5747224416451004,-0.03737615609473413,-0.01348534965152869,0.0,451.74313805063184,452.184629926574,451.3613333682617,452.0972979473519
3.3600000000000025,-1.2233246593951463,-0.5254314354837732,21.24178523851286,6.208969177934193,6.259126981289356,0.0,-0.5630092243727267,-0.7527635851421932,5.655869901040154,-0.024951082992726647,-0.03314466654009751,0.0,461.39445858784296,459.8395025059475,459.8999774900213,460.88282832170205
3.4200000000000026,-1.2566271898077486,-0.5721184847849656,21.583799893249516,6.207144192067528,6.2571061266599965,0.0,-0.546884244412904,-0.8036049838183009,5.7441453858255365,-0.044543635260466695,-0.03477533681863188,0.0,463.25020971176576,463.12154038312605,464.68977348658126,463.1507803661744
3.4800000000000026,-1.288977234310083,-0.621734534454375,21.928971367512446,6.204514751355987,6.254989285941221,0.0,-0.5312634475904824,-0.8504972626208938,5.761441879345383,-0.04242267183932433,-0.036310783608772684,0.0,442.9919467977236,442.865102946301,441.9924537023338,442.1661607929523
3.5400000000000027,-1.3201818985547633,-0.6746797872592027,22.281068385001802,6.201818696946653,6.2524295624176265,0.0,-0.5086471966220164,-0.9145707264237128,5.973980773951477,-0.05049937607201019,-0.06006034442025564,0.0,501.7258974208876,499.9974615770766,501.4621303624079,500.87406836279337
3.6000000000000028,-1.3501106404741277,-0.7311491242781983,22.641182446349966,6.198457751598738,6.248953791853555,0.0,-0.4886499206581547,-0.9680207618790526,6.029473609260638,-0.07031533239665455,-0.053977851371428895,0.0,457.3599784043933,457.84203359447105,457.4250439127112,455.84179191923914
3.660000000000003,-1.3786223877231172,-0.7912662313436619,23.008944582215847,6.194269177728154,6.2459123730027315,0.0,-0.46141357597190147,-1.0362819499007845,6.228113845833534,-0.06881725020688166,-0.044816762455846225,0.0,500.1715249610733,500.8370455481829,499.3964559139197,499.50261537240794
3.720000000000003,-1.405589555163551,-0.8551997272125821,23.384401761512933,6.1897764194966385,6.243079125748261,0.0,-0.4372391711293297,-1.0952158852162488,6.286722367558274,-0.09115159499738253,-0.05252191271059844,0.0,461.40684550342695,460.7967481872199,462.08098063497505,460.31217552420213
